City_ID,City,Country,Max Temp,Current Conditions,Lat,Lng,Hotel Name
987,Buckeye,US,87.19,broken clouds,33.3703,-112.5838,Buckeye Motor Hotel
990,Zimandu Nou,RO,75.15,clear sky,46.2833,21.4,Domino Residence
992,Yanam,IN,85.01,clear sky,16.7333,82.2167,The Regency Hotel
1001,Bireun,ID,79.92,overcast clouds,5.203,96.7009,Rumah Bp.AR. ISMAIL
1004,Abnub,EG,84.42,clear sky,27.2696,31.1511,مضيفت اولاد احمد ابو حسين
1005,Port Hedland,AU,77.05,overcast clouds,-20.3167,118.5667,The Esplanade Hotel
1007,Yarmouth,US,85.64,clear sky,41.7057,-70.2286,Blue Rock Resort
1008,Port Blair,IN,83.17,overcast clouds,11.6667,92.75,"Welcomhotel By ITC Hotels, Bay Island, Port Blair"
1012,Lakatoro,VU,78.13,scattered clouds,-16.0999,167.4164,Lakatoro Palm Lodge
1014,Road Town,VG,84.29,scattered clouds,18.4167,-64.6167,"ZINGARA 76ft Catamaran, full crew-all included"
1015,Manta,EC,82.18,few clouds,-0.95,-80.7333,Balandra Hotel
1016,Bontang,ID,75.78,overcast clouds,0.1333,117.5,KOPKAR Hotel Bintang Sintuk
1018,Aloleng,PH,81.14,overcast clouds,16.1307,119.7824,Steve Walden and Emma Sison-Walden Residence
1019,Lalmohan,BD,84.31,broken clouds,22.3384,90.7419,Arifur Rahman Miraj
1020,Ranong,TH,80.92,heavy intensity rain,9.9658,98.6348,Tinidee Hotel@Ranong
1024,Luanda,AO,77.0,clear sky,-8.8368,13.2343,EPIC SANA Luanda
1034,Montalvo,EC,82.51,overcast clouds,-1.8,-79.3333,Motel Los Laureles
1039,King City,US,80.91,scattered clouds,36.2127,-121.126,Days Inn by Wyndham King City
1041,Alyangula,AU,77.97,scattered clouds,-13.8483,136.4192,Groote Eylandt Lodge
1042,La Massana,AD,80.35,overcast clouds,42.5667,1.4833,Xalet Verdú
1044,Auch,FR,88.25,overcast clouds,43.65,0.5833,Hotel Le Domaine De Baulieu
1051,Mehriz,IR,75.7,clear sky,31.5917,54.4318,Mehrgard dwelling/سرای مهرگرد
1054,Brownsville,US,84.18,thunderstorm,25.9018,-97.4975,Best Western Hotel Plaza Matamoros
1056,Hantsport,CA,77.41,broken clouds,45.0668,-64.1654,The Flying Apron Inn & Cookery
1058,Kaithal,IN,89.74,few clouds,29.8,76.3833,Koel Complex
1059,Rochefort,FR,78.85,overcast clouds,45.9167,-1.0,Hôtel de France Citotel
1060,Senhor Do Bonfim,BR,80.74,overcast clouds,-10.4614,-40.1894,Hotel Soul
1061,Belmonte,BR,78.67,few clouds,-15.8631,-38.8828,Pousada Monte Carmelo O Pão
1063,Moerai,PF,78.01,broken clouds,-22.4333,-151.3333,Le Manotel
1064,Gadsden,US,84.16,scattered clouds,34.0143,-86.0066,Hampton Inn Gadsden
1066,Gorontalo,ID,75.58,overcast clouds,0.5412,123.0595,Maqna Hotel by Prasanthi
1075,Mantua,IT,87.04,scattered clouds,45.1667,10.7833,Hotel la Favorita
1076,Quelimane,MZ,80.55,broken clouds,-17.8786,36.8883,Hotel Flamingo
1084,Trinidad,BO,82.38,scattered clouds,-14.8333,-64.9,Hotel Piesta
1087,Acarau,BR,83.01,broken clouds,-2.8856,-40.12,castelo pizzaria
1089,Ugoofaaru,MV,83.59,few clouds,5.6667,73.0,Ungoofaaru Inn
1091,Ixtapa,MX,79.83,clear sky,20.7,-105.2,hotel la terminal
1092,Sri Aman,MY,80.65,overcast clouds,1.2376,111.4621,Seri Simanggang Hotel
1096,Gizo,SB,81.84,few clouds,-8.103,156.8419,Imagination Island
1099,Kaohsiung,TW,80.04,mist,22.6163,120.3133,御宿商旅-中山館
1104,Rafaela,AR,77.0,clear sky,-31.2503,-61.4867,Parra Hotel & Suites
1105,Paragominas,BR,81.75,scattered clouds,-2.9667,-47.4833,INOVA
1106,Pitimbu,BR,79.39,light rain,-7.4706,-34.8086,Reserva do Abiaí
1107,Ca Mau,VN,77.85,moderate rain,9.1769,105.15,Khách Sạn Mường Thanh Luxury Cà Mau
1109,Kourou,GF,85.1,light rain,5.1552,-52.6478,Lodge TAKINI4 Guesthouse KOUROU FGU
1110,Montanha,BR,75.36,broken clouds,-18.1269,-40.3633,Hotel Boldrini
1112,Urbano Santos,BR,82.06,scattered clouds,-3.2078,-43.4036,Pousada Santa Dulce
1125,Sainte-Rose,GP,89.19,broken clouds,16.3324,-61.6979,Villa - Duzer
1126,Nisia Floresta,BR,77.38,broken clouds,-6.0911,-35.2086,Rancho Crepusculo
1130,Santa Cruz De Tenerife,ES,78.91,scattered clouds,28.4682,-16.2546,Hotel Silken Atlántida Santa Cruz
1139,Gurupa,BR,88.0,few clouds,-1.405,-51.64,Hotel Vitória
1143,High Rock,BS,84.22,overcast clouds,26.6208,-78.2833,Hideaway Bahamas Beach Club
1144,Bitung,ID,76.05,broken clouds,1.4451,125.1824,K2 Lembeh
1147,Ahuimanu,US,76.19,few clouds,21.4447,-157.8378,Paradise Bay Resort
1148,Kintampo,GH,76.19,overcast clouds,8.0563,-1.7306,Adomaa Memorial Hotel
1154,Mumford,GH,76.03,overcast clouds,5.2618,-0.759,Spanish Villa
1161,Ratnagiri,IN,83.23,clear sky,16.9833,73.3,Hotel Landmark
1162,Middle Island,US,89.46,clear sky,40.8843,-72.9373,Cathedral pines
1164,Cholet,FR,81.64,overcast clouds,47.1667,-1.0,Chateau De La Moriniere
1168,Flic En Flac,MU,75.76,clear sky,-20.2742,57.3631,Hilton Mauritius Resort & Spa
1171,Olinda,BR,83.93,scattered clouds,-8.0089,-34.8553,Flat Quatro Rodas Olinda
1172,Campos,BR,80.65,scattered clouds,-21.75,-41.3,Palace Hotel - Campos dos Goytacazes
1178,Acatlan,MX,80.37,clear sky,20.15,-98.45,Rancho La Laja
1179,Tshikapa,CD,77.4,light rain,-6.4167,20.8,Tatem beach
1180,Charlottetown,CA,75.56,scattered clouds,46.2352,-63.1267,Rodd Charlottetown
1181,Naliya,IN,82.49,scattered clouds,23.2667,68.8333,jadeja jayendrasinh
1183,Puerto Carreno,CO,76.98,light intensity drizzle,6.189,-67.4859,Casa Hotel Victoria
1184,Nantucket,US,77.11,clear sky,41.2835,-70.0995,Jared Coffin House
1186,Tlacotepec,MX,86.16,clear sky,20.0667,-97.8667,RANCHO LA ILUSION
1189,Lithakia,GR,76.28,clear sky,37.7167,20.8333,Zante Plaza Hotel & Apartments
1190,Meulaboh,ID,78.28,overcast clouds,4.1363,96.1285,Kost Pria
1191,Kingsland,US,86.02,overcast clouds,30.8,-81.6898,Microtel Inn & Suites by Wyndham Kingsland
1194,Udalguri,IN,75.47,scattered clouds,26.7667,92.1333,"Local location add Udalguri,Assam"
1201,Brazzaville,CG,79.27,light rain,-4.2658,15.2832,Hotel Muesse
1203,Abu Dhabi,AE,87.82,clear sky,24.4667,54.3667,Beach Rotana
1205,Kuching,MY,80.82,scattered clouds,1.55,110.3333,Hilton Kuching
1207,Sibolga,ID,76.78,overcast clouds,1.7427,98.7792,Hotel Syariah CN Darussalam
1208,Wewak,PG,79.16,overcast clouds,-3.5534,143.6268,In Wewak Boutique Hotel
1210,Yurimaguas,PE,84.36,scattered clouds,-5.9,-76.0833,Rio Huallaga Hotel & Business Center
1211,Mount Pleasant,US,82.38,overcast clouds,32.7941,-79.8626,Best Western Patriots Point
1215,Isla Mujeres,MX,87.85,scattered clouds,21.2311,-86.731,Hotel La Joya Isla Mujeres
1218,Aquiraz,BR,88.45,scattered clouds,-3.9014,-38.3911,Pousada Rua Camurupim
1220,Ploemeur,FR,77.09,clear sky,47.7333,-3.4333,Best Western Plus Hotel Les Rives Du Ter
1221,Kalmunai,LK,82.36,few clouds,7.4167,81.8167,VS Villa
1222,Miri,MY,78.94,scattered clouds,4.4148,114.0089,"Mega Hotel, Miri"
1224,Tamale,GH,87.76,overcast clouds,9.4008,-0.8393,Tap Hotel
1228,Biak,ID,75.83,overcast clouds,-0.9131,122.8766,Penginapan Kim
1229,Rodrigues Alves,BR,84.4,overcast clouds,-7.738,-72.6509,Pousada Aconchego
1232,Corumba,BR,80.51,clear sky,-19.0092,-57.6533,Hotel Laura Vicunha
1240,La Mata,PA,86.56,broken clouds,8.0833,-80.8833,Black Lion Inn
1243,Pandaria,IN,89.37,clear sky,22.2333,81.4167,Sonu Rajak
1248,Libreville,GA,79.16,overcast clouds,0.3925,9.4537,Le Méridien Re-Ndama
1249,Ternate,ID,81.34,overcast clouds,0.8,127.4,Sahid Bela Ternate Hotel
1253,Soyo,AO,77.14,broken clouds,-6.1349,12.3689,Hotel Mpampa
1256,Dalmine,IT,85.5,clear sky,45.6493,9.604,Mercure Bergamo Aeroporto
1257,Graz,AT,75.9,few clouds,47.0667,15.45,Hotel Das Weitzer
1258,Vung Tau,VN,78.6,overcast clouds,10.346,107.0843,Seaside Resort
1264,Requena,ES,75.52,overcast clouds,39.4883,-1.1004,Hotel Avenida
1265,Korla,CN,80.92,overcast clouds,41.7597,86.1469,Gulisitan Hotel
1275,Sabang,ID,83.82,overcast clouds,5.8933,95.3214,Hotel Citra
1276,Le Moule,GP,88.18,few clouds,16.3332,-61.3473,Lakaz Hananou
1279,Catuday,PH,80.1,overcast clouds,16.2923,119.8062,Benjie's Kubo & Cottages
1280,Marsh Harbour,BS,79.36,overcast clouds,26.5412,-77.0636,Abaco Beach Resort
1281,Myanaung,MM,84.7,broken clouds,18.2833,95.3167,Taung Hlay Khar
1285,Brigantine,US,89.2,clear sky,39.4101,-74.3646,Legacy Vacation Resorts - Brigantine Beach
1287,Waingapu,ID,77.09,broken clouds,-9.6567,120.2641,Pondok Wisata Elim
1289,Bonoua,CI,76.62,overcast clouds,5.2741,-3.595,Hotel Bon Samaritian
1293,Lewiston,US,83.71,broken clouds,44.1003,-70.2148,Hilton Garden Inn Auburn Riverwatch
1295,Blois,FR,82.53,overcast clouds,47.5833,1.3333,Appart'City Blois - Appart Hôtel
1307,Poso,ID,76.6,light rain,-1.3959,120.7524,Hotel 77 Poso
1310,Kochinda,IN,87.62,broken clouds,21.7333,84.35,OYO 88952 Hotel Royal Galaxy
1313,Prado,BR,77.27,few clouds,-17.3411,-39.2208,INN CORNER RIVER - PRADO - BAHIA - HOUSING AND HOTEL
1315,Bago,MM,79.36,overcast clouds,17.3367,96.4797,Jade Garden
1316,Boa Vista,BR,75.18,light intensity drizzle,2.8197,-60.6733,Aipana Plaza Hotel
1324,Terrasini,IT,80.46,clear sky,38.146,13.0844,Florio Park Hotel
1325,Bethlehem,BR,82.44,scattered clouds,-1.4558,-48.5044,Mercure Belém Boulevard
1327,Kulhudhuffushi,MV,83.59,scattered clouds,6.6221,73.07,Haajy Guest House 1
1334,Sira,IN,75.2,scattered clouds,13.7453,76.9092,Sri Venkateshwara Lodge
1335,Anloga,GH,79.66,overcast clouds,5.7947,0.8973,Pin Drop Hotel
1340,Panama City,PA,85.37,broken clouds,8.9936,-79.5197,Trump International Hotel & Tower Panama
1342,Nador,MA,82.47,clear sky,35.174,-2.9287,Hôtel La Giralda
1344,Pedasi,PA,83.93,overcast clouds,7.5333,-80.0333,Hotel Casa de Campo Pedasí
1352,Independencia,BR,84.43,broken clouds,-5.3964,-40.3086,Pousada Santa Cruz
1355,Bassar,TG,84.78,overcast clouds,9.25,0.7833,Hôtel KYRIAD
1359,Paranagua,BR,76.01,clear sky,-25.52,-48.5092,Hotel Camboa Paranaguá
1360,Khipro,PK,89.85,clear sky,25.8285,69.3772,Wali M Dars Hottle
1369,Cabedelo,BR,79.47,light rain,-6.9811,-34.8339,Hotel Pigalle
1374,Buala,SB,80.08,light rain,-8.145,159.5921,Maringe Lagoon Lodge
1375,San Ramon,US,75.42,clear sky,37.7799,-121.978,San Ramon Marriott
1377,Wilmington,US,81.91,clear sky,34.2257,-77.9447,"Hotel Ballast Wilmington, Tapestry Collection by Hilton"
1380,Jiwani,PK,86.09,clear sky,25.05,61.7417,Hamza hotel jiwani
1381,Tabou,CI,77.38,overcast clouds,4.423,-7.3528,hotêl doufoulougou
1384,Kilindoni,TZ,79.63,broken clouds,-7.9139,39.6668,Bustani B&B
1390,Mogadishu,SO,80.55,overcast clouds,2.0371,45.3438,Hotel Juba
1395,Diego De Almagro,CL,77.76,clear sky,-26.3667,-70.05,hotel luna del desierto
1398,Monte Patria,CL,76.05,clear sky,-30.6919,-70.9467,Hotel Monte Cordillera
1399,Houma,US,86.0,scattered clouds,29.5958,-90.7195,Courtyard by Marriott Houma
1400,Torrington,US,88.34,broken clouds,41.8007,-73.1212,The Yankee Pedlar Inn
1412,Honiara,SB,77.05,clear sky,-9.4333,159.95,Heritage Park Hotel
1413,Rio Branco,BR,86.61,scattered clouds,-9.9747,-67.81,Hotel Guapindaia Bosque
1414,Williamsburg,US,87.57,scattered clouds,37.2707,-76.7075,Comfort Suites Williamsburg Historic Area
1417,Ribeira Brava,PT,75.0,few clouds,32.65,-17.0667,Hotel do Campo
1420,Ouesso,CG,77.76,overcast clouds,1.6136,16.0517,ABENIE Hotel
1422,Atlantic City,US,89.19,clear sky,39.3643,-74.4229,Courtyard by Marriott Atlantic City Beach Block
1423,Ceres,US,78.8,clear sky,37.5949,-120.9577,Howard Johnson by Wyndham Modesto Ceres
1429,Jos,NG,80.04,overcast clouds,9.9167,8.9,Silk Suites
1435,Norsup,VU,78.21,scattered clouds,-16.0667,167.3833,Nabelchel Bungalows
1443,Champerico,GT,86.54,overcast clouds,14.3,-91.9167,"Hotel y restaurante ""El Diamante"""
1444,Tabora,TZ,80.38,few clouds,-5.0167,32.8,Barcelona Lodge
1446,Singkang,MY,75.6,overcast clouds,2.1006,102.7994,Kampung Seri Makmor Pagoh
1447,Cabatuan,PH,77.59,overcast clouds,10.8794,122.486,MVC Transient Room
1448,Zamania,IN,83.79,scattered clouds,25.4333,83.5667,Johnson electronic
1449,Banswara,IN,87.12,clear sky,23.55,74.45,Hotel Relax Inn
1450,Yashan,CN,75.0,overcast clouds,22.1975,109.9419,Xin Kaibin Guan
1451,Marshall,US,86.09,broken clouds,34.3834,-86.3333,Riverview Campground
1454,Dalbandin,PK,80.78,clear sky,28.8947,64.4101,Sanjrani House
1462,Oistins,BB,87.89,scattered clouds,13.0667,-59.5333,Butterfly Beach Hotel
1476,Indramayu,ID,80.76,overcast clouds,-6.3264,108.32,Grand Trisula Hotel
1477,Bintulu,MY,79.21,thunderstorm,3.1667,113.0333,900 Boutique INN
1480,Madang,PG,76.86,broken clouds,-5.2246,145.7966,Comfort Inn Hotel
1482,Santo Domingo,DO,89.28,scattered clouds,18.5001,-69.9886,Cabañas City Heart
1485,Pasni,PK,83.86,clear sky,25.2631,63.471,Kashmiri Hotal
1488,Grand Baie,MU,75.67,moderate rain,-20.0182,57.5802,Trou aux Biches Beachcomber Golf Resort & Spa
1494,Tanggu,CN,76.96,broken clouds,39.0211,117.6469,Ibis Tianjin Tanggu Hotel
1501,Roebourne,AU,78.1,overcast clouds,-20.7833,117.1333,Latitude20 Roebourne Village
1506,Mathbaria,BD,83.86,broken clouds,22.2876,89.9593,Shikdar Hotel
1516,Kisangani,CD,76.91,overcast clouds,0.5167,25.2,Grand Ramela Hotel
1519,Lokoja,NG,87.62,overcast clouds,7.8024,6.743,Hotel Charvid
1520,Safaga,EG,81.91,clear sky,26.7292,33.9365,Lamar Resort Abu Soma
1533,Ormara,PK,82.92,clear sky,25.2088,64.6357,Kenara Colony house for Rent
1540,Iraucuba,BR,85.33,broken clouds,-3.7461,-39.7833,Hotel Terra da Amizade
1541,Coahuayana,MX,87.84,broken clouds,18.7333,-103.6833,El rranchito michuacan de ocampos
1548,Iquitos,PE,84.24,broken clouds,-3.7481,-73.2472,Cortez Malaga Techy Caroly
1553,Bushehr,IR,84.29,clear sky,28.9684,50.8385,Yas Hotel
1556,Labuan,MY,80.96,moderate rain,5.2767,115.2417,Tiara Labuan Hotel
1563,Kuala Terengganu,MY,80.55,thunderstorm,5.3302,103.1408,Hotel Grand Continental Kuala Terengganu (4 Star)
1570,Tiarei,PF,75.22,few clouds,-17.5333,-149.3333,Le Rocher de Tahiti
1575,Boqueirao,BR,83.75,overcast clouds,-7.5,-36.1333,Hotel Chique Chique
1576,Kerman,IR,75.06,clear sky,30.2832,57.0788,هتل آپارتمان آسام
1578,Tutoia,BR,82.76,light rain,-2.7619,-42.2744,Pousada Guará's
1579,Puerto Colombia,CO,89.69,clear sky,10.9878,-74.9547,Hotel El Emigrante
1581,Baillif,GP,87.64,clear sky,16.0202,-61.7463,Hôtel Saint-Georges
1585,Felanitx,ES,82.92,overcast clouds,39.4696,3.1483,Petit Hotel Hostatgeria Sant Salvador
1587,Cavalcante,BR,82.89,clear sky,-13.7975,-47.4583,Pousada Vila dos Ipês
1591,Bria,CF,78.22,broken clouds,6.5423,21.9863,WFP Guesthouse
1592,Pemangkat,ID,81.99,overcast clouds,1.1667,108.9667,Ramah Kost KITA
1594,Perpignan,FR,86.18,clear sky,42.75,2.75,Le moulin a huile de l'agly
1596,Bartica,GY,80.92,overcast clouds,6.4,-58.6167,Sloth Island Nature Resort
1598,Palora,EC,77.11,scattered clouds,-1.7,-77.9333,Rancho grande
1599,Savelugu,GH,89.13,overcast clouds,9.6244,-0.8253,Yoo Naa's Palace
1602,Bairiki,KI,80.6,broken clouds,1.3292,172.9752,Tarawa Boutique Hotel
1605,Bac Lieu,VN,79.88,moderate rain,9.285,105.7244,Khách sạn Sài Gòn Bạc Liêu
1608,Guhagar,IN,83.03,clear sky,17.4842,73.1929,Hotel Seawinds
1614,Tame,CO,87.91,few clouds,6.461,-71.73,Hospedaje Santa Ana
1617,Ascension,US,86.09,scattered clouds,30.2169,-90.9001,Highland Inn
1621,Itoman,JP,75.22,light rain,26.1247,127.6694,Southern Beach Hotel & Resort Okinawa
1623,Santa Helena De Goias,BR,78.84,clear sky,-17.8136,-50.5969,Castro Castle Hotel
1627,La Roche-Sur-Yon,FR,84.47,few clouds,46.6667,-1.4333,"The Originals City, Hôtel Napoléon, La Roche-sur-Yon (Inter-Hotel)"
1629,Saraza,PH,79.18,overcast clouds,8.7356,117.78,Farmqo Beach (Matangkay)
1630,Guacimo,CR,84.43,broken clouds,10.2104,-83.6807,Hotel Los Ríos
1633,Dicabisagan,PH,78.89,overcast clouds,17.0818,122.4157,Nancy Montanes Bernardo
1634,Piripiri,BR,85.55,broken clouds,-4.2733,-41.7769,Califórnia Hotel
1635,Rapu-Rapu,PH,82.81,overcast clouds,13.1866,124.1256,Seaview Dormitel
1638,Jardim,BR,79.97,clear sky,-21.4803,-56.1381,Estancia Hotel - Jardim MS
1641,Montelibano,CO,87.89,few clouds,7.9829,-75.4229,Montelíbano Plaza Hotel
1644,Tefe,BR,87.91,scattered clouds,-3.3542,-64.7114,Aracati Hotel
1646,Codajas,BR,85.59,few clouds,-3.8367,-62.0569,Atlântic Hotel
1652,Offa,NG,80.33,light rain,8.15,4.7167,Adlag Hotel
1654,Suleja,NG,86.9,broken clouds,9.1758,7.1808,Capy Motel
1664,Harlingen,US,84.11,broken clouds,26.1906,-97.6961,Courtyard by Marriott Harlingen
1670,Razam,IN,87.82,scattered clouds,18.4667,83.6667,Taj bakery and sweets
1671,Damietta,EG,76.89,clear sky,31.4165,31.8133,SULIMAN INN
1673,Bela Vista,BR,78.82,scattered clouds,-22.1089,-56.5211,Bella Vista Palace Hotel
1675,Acari,PE,77.02,broken clouds,-15.4311,-74.6158,HOSPEDAJE XIMENA
1682,Greenville,US,87.13,broken clouds,35.6127,-77.3663,"Holiday Inn Express Greenville, an IHG Hotel"
1688,Shenandoah,US,85.96,broken clouds,30.4013,-91.0009,Quality Suites Baton Rouge East - Denham Springs
1695,Paracatu,BR,78.22,scattered clouds,-17.2222,-46.8747,Hotel Paracatu Plaza
1698,Pak Phanang,TH,79.86,overcast clouds,8.3511,100.202,Green Park Inn Hotel
1700,Melilla,ES,82.6,clear sky,35.2937,-2.9383,Hotel Anfora
1701,Steinbach,DE,75.6,clear sky,50.1667,8.5667,Mercure Hotel Frankfurt Eschborn Helfmann Park
1706,Bouna,CI,85.98,broken clouds,9.2667,-3.0,Hôtel lababa
1707,Buluang,PH,77.23,overcast clouds,13.3068,123.3425,Sacueza Beach Resort
1717,Huntsville,US,84.54,clear sky,34.7304,-86.5861,Embassy Suites by Hilton Huntsville Hotel & Spa
1722,Manokwari,ID,78.6,overcast clouds,-0.8667,134.0833,Swiss Belhotel Manokwari
1725,Zaruma,EC,75.34,broken clouds,-3.6833,-79.6167,Hotel Zaruma Colonial
1730,Lake Havasu City,US,85.1,clear sky,34.4839,-114.3224,Heat Hotel
1731,Saraland,US,82.13,overcast clouds,30.8207,-88.0706,Microtel Inn & Suites by Wyndham Saraland/North Mobile
1732,Mindelo,CV,80.15,few clouds,16.8901,-24.9804,Hotel Gaudi
1733,Bandarban,BD,77.92,broken clouds,22.1965,92.2262,"Hilltop, Hafazgona, Bandarban"
1735,Puerto Leguizamo,CO,84.2,light rain,-0.1934,-74.7819,la casona de juancho
1736,Zhuhai,CN,78.58,light rain,22.2769,113.5678,珠海粤财假日酒店
1738,Guerande,FR,78.22,light rain,47.3291,-2.4283,Best Western Hôtel de la Cité
1741,Porto Torres,IT,82.58,clear sky,40.835,8.3972,Hotel Elisa
1744,Maumere,ID,79.03,few clouds,-8.6199,122.2111,Sylvia Hotel
1747,Puertollano,ES,82.18,broken clouds,38.6871,-4.1073,Hotel Puertollano
1757,Nova Serrana,BR,75.88,few clouds,-19.8761,-44.9836,ALPHACENTER HOTEL - NOVA SERRANA - MG RESERVAS 03732261001
1760,Sechura,PE,76.75,clear sky,-5.5569,-80.8222,Hospedaje Costa Bella
1762,Effingham,US,85.95,overcast clouds,32.3669,-81.3332,Countryside Village
1763,Caramay,PH,78.62,moderate rain,10.1815,119.236,Peace and Love Beach Club
1765,Pauini,BR,81.72,broken clouds,-7.7136,-66.9764,Casa do Kiwliks
1771,Syracuse,IT,77.32,clear sky,37.0881,15.2792,Hotel Posta
1773,Turayf,SA,75.07,overcast clouds,31.6725,38.6637,Turaif
1774,Muli,MV,83.62,broken clouds,2.9167,73.5667,Medhufushi Island Resort
1779,Parrita,CR,84.96,few clouds,9.5201,-84.3225,Beso del Viento
1785,Nicoya,CR,86.83,overcast clouds,10.1483,-85.452,Las Cabinas Del Sueño
1786,Kukshi,IN,88.77,clear sky,22.2,74.75,City Pride Hotel
1795,Urumqi,CN,76.15,clear sky,43.801,87.6005,Hua Ling Grand Hotel Urumqi
1800,Camapua,BR,82.8,clear sky,-19.5314,-54.0439,Comercial Estrela
1802,Librazhd,AL,80.42,broken clouds,41.1794,20.315,Komuna Qendër Librazhd
1804,Praya,CV,75.2,scattered clouds,14.9215,-23.5087,LT Aparthotel
1805,Danville,US,86.34,broken clouds,36.586,-79.395,"Holiday Inn Express Danville, an IHG Hotel"
1824,Piacabucu,BR,81.57,scattered clouds,-10.4056,-36.4344,Piaçabuçu News
1832,Fomboni,KM,81.61,broken clouds,-12.28,43.7425,Auberge les abou
1833,Nhamunda,BR,84.67,few clouds,-2.1861,-56.7131,Pousada Da Praia
1834,Gharghoda,IN,89.33,overcast clouds,22.1667,83.35,Gokul Naik
1835,Bose,IT,80.2,overcast clouds,45.4612,8.0137,Locanda Borgo Antico
1845,Oriximina,BR,84.63,few clouds,-1.7656,-55.8661,Pousada Tia Amélia
1851,Nha Trang,VN,80.6,overcast clouds,12.25,109.1833,Hanoi Golden Hotel
1852,Palmas,BR,87.67,few clouds,-10.2128,-48.3603,Hotel Lago da Palma
1853,Uaua,BR,82.72,scattered clouds,-9.8414,-39.4817,Hotel Uauá
1857,Malamig,PH,76.48,overcast clouds,12.95,121.3667,Anela's place
1861,Mbaiki,CF,75.78,light rain,3.8678,17.9892,Motel MBM
1865,Hun,LY,85.93,clear sky,29.1268,15.9477,Alrwasi Hotel
1870,Dawei,MM,76.59,overcast clouds,14.0833,98.2,Hotel Dawei
1875,Las Vegas,US,82.18,clear sky,36.175,-115.1372,Plaza Hotel & Casino
1878,Ronchi Dei Legionari,IT,79.95,few clouds,45.8236,13.5097,Hotel Major
1880,Aksu,CN,77.61,overcast clouds,41.1231,80.2644,Pudong Holiday Hotel
1881,Tubuala,PA,82.89,scattered clouds,9.5167,-79.0333,Río Nabagana
1882,Ziway,ET,75.42,broken clouds,7.9333,38.7167,Haile Resort Ziway Batu
1893,Charcas,MX,79.45,clear sky,23.1333,-101.1167,Hotel El Malacate
1895,Bodinayakkanur,IN,76.82,overcast clouds,10.0167,77.35,M.V. Lodge
1904,Lebanon,US,77.16,overcast clouds,36.2081,-86.2911,Hampton Inn & Suites Lebanon
1908,Dzaoudzi,YT,80.49,clear sky,-12.7887,45.2699,Le Rocher
1917,Don Sak,TH,84.15,light rain,9.3168,99.6918,Sea Sun Moon Hostel
1921,Chaman,PK,75.11,clear sky,30.9236,66.4512,Niamat parda Center chaman
1927,Amahai,ID,78.15,broken clouds,-3.3333,128.9167,HOTEL ISABELA
1931,Aguas Formosas,BR,80.47,few clouds,-17.0822,-40.9358,HOTEL HAVAY PALACE
1933,Beyla,GN,80.74,overcast clouds,8.6833,-8.6333,DIAN SINKO
1934,Tahta,EG,82.76,clear sky,26.7693,31.5021,فندق الزيات
1936,Laguna De Perlas,NI,80.89,overcast clouds,12.3429,-83.6712,Hotel Best View
1940,Banjar,ID,77.85,overcast clouds,-8.19,114.9675,The Hamsa Resort
1945,Sokoni,TZ,80.47,overcast clouds,-6.4333,39.55,Ujamaa Beach Resort
1950,Palasbari,IN,80.65,mist,26.1361,91.5486,Manash Pratim Kalita
1952,Santarem,BR,86.13,few clouds,-2.4431,-54.7083,Hotel Imperador
1953,Krusevac,RS,75.56,scattered clouds,43.58,21.3339,Hotel Golf
1955,Madison,US,85.1,scattered clouds,34.7334,-86.5667,Embassy Suites by Hilton Huntsville Hotel & Spa
1967,Nong Chik,TH,79.5,overcast clouds,6.8436,101.178,Bakkahland Farm and Resort
1972,Clarksburg,US,81.3,broken clouds,39.2807,-80.3445,Greenbrier Motel & Restaurant
1980,Gidam,IN,85.03,clear sky,18.9833,81.4,सागर
1981,Nieuw Amsterdam,SR,84.36,scattered clouds,5.8833,-55.0833,Hotel Stardust
1982,Tucupita,VE,81.18,overcast clouds,9.0622,-62.051,Hotel Tucupita Su​ite C.A.
1983,Paithan,IN,84.79,clear sky,19.4833,75.3833,Prakash lahase
1988,Jaque,PA,83.46,light rain,7.5175,-78.1703,Aventuras Jaque S.A
1989,Healdsburg,US,79.9,clear sky,38.6105,-122.8692,Best Western Dry Creek Inn
1991,Piranhas,BR,87.1,clear sky,-16.4269,-51.8222,Planalto Hotel
1992,Kailua,US,77.02,scattered clouds,21.4022,-157.7394,Sheffield House Bed & Breakfast
1994,Tevaitoa,PF,80.22,clear sky,-16.7833,-151.5,Hôtel Raiatea Lodge
2000,San Matias,BO,89.98,broken clouds,-16.3667,-58.4,"HOTEL ""SAN JOSE"""
2009,Humberto De Campos,BR,81.99,scattered clouds,-2.5983,-43.4611,Pousada do Cabeça
2010,The Valley,AI,87.66,scattered clouds,18.217,-63.0578,CeBlue Villas & Beach Resort
2019,Cururupu,BR,82.54,few clouds,-1.8283,-44.8683,POUSADA TRAVÉS'CIA
2023,Phan Thiet,VN,76.93,overcast clouds,10.9333,108.1,Hotel Saigon-PT
2029,Placerville,US,76.78,clear sky,38.7296,-120.7986,Historic Cary House Hotel
2033,Srandakan,ID,78.01,overcast clouds,-7.9386,110.2506,Puri Brata
2034,Bacolod,PH,79.36,overcast clouds,10.6667,122.95,Planta Hotel & Residences
2035,Candelaria,PH,77.4,light rain,13.9311,121.4233,Casa de Provincia
2040,Itambe,BR,82.71,clear sky,-15.245,-40.6244,Pousada San Remo
